customer_id,name,email,phone,address,registration_date,loyalty_status,country_code,transaction_id,amount,transaction_date,product_category,payment_method,store_location
331,Margaret Douglas,jennifer04@example.net,+249 6756127624,"94033 Manuel Corners Apt. 771, Hernandezport, SD 60061",15-06-2024,Gold,SD,638,2532.5501263157894,2025-04-24 01:40:13,Home,Credit Card,New York
331,Margaret Douglas,jennifer04@example.net,+249 6756127624,"94033 Manuel Corners Apt. 771, Hernandezport, SD 60061",15-06-2024,Gold,SD,841,3937.72,2025-01-28 13:50:42,Home,Debit Card,Chicago
333,Kelly Farmer,gmartin@example.com,+507 2448333660,"4758 Allen Streets Suite 999, East Mark, PA 29522",06-03-2025,Silver,PA,920,3877.7,2025-05-01 12:36:41,Electronics,Debit Card,New York
334,Ronald Chang,gjones@example.org,+1-345 2657901818,"22249 Matthew Plains, Bradleyborough, KY 81183",07-04-2025,Gold,KY,742,1288.9,2025-01-21 06:19:57,Home,Cash,Los Angeles
335,Joseph Gonzalez,vadams@example.org,+971 1665602847,"USNS Edwards, FPO AE 89987",28-11-2023,Bronze,AE,461,3430.42,2025-03-28 19:23:56,Beauty,Debit Card,New York
336,Michael Middleton,josephsmith@example.com,+680 2125316723,"344 Robert Via Suite 549, Stanleyfurt, PW 53697",02-02-2024,Gold,PW,350,2897.65,2025-02-19 05:42:36,Home,PayPal,Chicago
336,Michael Middleton,josephsmith@example.com,+680 2125316723,"344 Robert Via Suite 549, Stanleyfurt, PW 53697",02-02-2024,Gold,PW,445,1555.81,2025-04-13 03:00:45,Home,PayPal,Online
336,Michael Middleton,josephsmith@example.com,+680 2125316723,"344 Robert Via Suite 549, Stanleyfurt, PW 53697",02-02-2024,Gold,PW,797,1084.71,2025-01-30 05:30:45,Home,Credit Card,New York
338,Timothy Ponce,kevin61@example.net,+1 7588305367,"7275 Jones Mountain, South Stacytown, WI 28774",25-03-2025,Silver,WI,692,4166.24,2025-03-07 18:07:28,Electronics,Debit Card,Miami
338,Timothy Ponce,kevin61@example.net,+1 7588305367,"7275 Jones Mountain, South Stacytown, WI 28774",25-03-2025,Silver,WI,749,3852.72,2025-04-21 10:12:23,Clothing,Cash,Chicago
339,Mary Olson,margaretatkinson@example.net,+1-684 3068139970,"0472 Wright Brook, Anthonybury, AS 75534",24-07-2024,Gold,AS,597,4684.87,2025-04-01 00:19:04,Electronics,Cash,New York
340,Gary Blair,emilyschmidt@example.net,+507 7567102639,"97300 Susan Estate Apt. 700, Kaitlynfort, PA 56424",15-11-2023,Bronze,PA,234,3132.55,2025-01-08 00:10:52,Home,PayPal,Chicago
340,Gary Blair,emilyschmidt@example.net,+507 7567102639,"97300 Susan Estate Apt. 700, Kaitlynfort, PA 56424",15-11-2023,Bronze,PA,259,4058.1,2025-05-21 14:35:29,Electronics,Cash,Los Angeles
343,Angela Jefferson,steven44@example.org,+241 7367043347,"4975 Washington Alley, East Thomas, GA 73527",21-10-2023,Bronze,GA,478,4415.48,2025-03-21 11:01:51,Beauty,Cash,Chicago
344,Eric Merritt,jessica52@example.com,+39 6742346196,"8586 Adam Oval Suite 658, South Megan, VA 09885",10-01-2025,Gold,VA,878,3534.78,2025-02-07 00:30:17,Electronics,Credit Card,Los Angeles
345,Amy Brewer,fmccormick@example.net,+1 8359312927,"8819 Joseph Coves Suite 078, New Samanthamouth, CA 02654",20-07-2023,Gold,CA,369,4127.88,2025-01-22 15:51:31,Electronics,PayPal,Online
346,Chad Brown,marygilmore@example.com,+971 9414763060,"PSC 5668, Box 7057, APO AE 28514",14-07-2024,Gold,AE,132,4689.16,2025-05-20 08:00:23,Electronics,Cash,Online
346,Chad Brown,marygilmore@example.com,+971 9414763060,"PSC 5668, Box 7057, APO AE 28514",14-07-2024,Gold,AE,465,3674.55,2025-05-16 03:32:20,Clothing,PayPal,Miami
347,Timothy Alvarez,anthony80@example.net,+356 2397204111,"39071 Thomas Circle Suite 848, New Gregoryton, MT 97664",22-08-2024,Silver,MT,303,2557.31,2025-04-04 12:54:36,Beauty,PayPal,Chicago
347,Timothy Alvarez,anthony80@example.net,+356 2397204111,"39071 Thomas Circle Suite 848, New Gregoryton, MT 97664",22-08-2024,Silver,MT,576,3003.16,2025-04-17 02:25:00,Home,PayPal,Chicago
347,Timothy Alvarez,anthony80@example.net,+356 2397204111,"39071 Thomas Circle Suite 848, New Gregoryton, MT 97664",22-08-2024,Silver,MT,715,1814.28,2025-06-01 18:05:29,Home,Cash,Chicago
349,Tonya Miller,tedwards@example.org,+1 4941596821,"6235 Carolyn Island, Christinaport, WI 98929",24-11-2023,Silver,WI,643,2759.95,2025-02-02 00:47:00,Sports,Cash,New York
349,Tonya Miller,tedwards@example.org,+1 4941596821,"6235 Carolyn Island, Christinaport, WI 98929",24-11-2023,Silver,WI,931,3267.7,2025-04-16 09:30:03,Beauty,Debit Card,Miami
354,Tyrone Burke,todd12@example.org,+1 1823313546,"184 Barron Hill Apt. 996, Port Erica, NV 76772",21-10-2023,Bronze,NV,574,3244.66,2025-02-26 22:43:11,Home,PayPal,Chicago
357,Cory Clark,johnsonlori@example.net,+1 6489771472,"61738 Ferguson Harbor, South Alejandra, TX 55600",29-07-2023,Gold,TX,618,1643.13,2025-03-04 04:22:04,Beauty,Credit Card,Chicago
358,Joe Chen,spencerjames@example.net,+1-684 6023336336,"172 Hartman Extension Apt. 403, Lake Katieview, AS 06728",03-05-2025,Silver,AS,408,1618.15,2025-04-18 14:07:44,Electronics,PayPal,New York
358,Joe Chen,spencerjames@example.net,+1-684 6023336336,"172 Hartman Extension Apt. 403, Lake Katieview, AS 06728",03-05-2025,Silver,AS,782,4977.87,2025-04-08 03:21:06,Clothing,Debit Card,New York
359,Maria Evans,pthomas@example.net,+1 4242529913,"7861 Lewis Tunnel, West Lisa, WA 48475",17-08-2024,Bronze,WA,485,2525.69,2025-03-02 03:29:12,Beauty,Credit Card,New York
364,James Cervantes,scarroll@example.net,+1 1692661313,"4626 Michele Ports Suite 152, Lake Patricia, CT 17339",30-12-2023,Silver,CT,511,3905.2,2025-01-24 11:07:47,Electronics,PayPal,Los Angeles
367,Jacob Johnson DDS,velasquezwilliam@example.org,+1-664 8451245069,"6098 Mason Plaza Suite 701, West Briannaland, MS 05237",20-06-2023,Silver,MS,322,2304.8,2025-05-29 07:11:48,Beauty,PayPal,Chicago
369,Robert Rogers,nathan77@example.net,+1 8417397970,"93905 Ashlee Burgs Apt. 411, Port Rachaelmouth, AK 55241",18-10-2023,Silver,AK,805,2584.3,2025-02-25 18:05:35,Home,Cash,Los Angeles
370,Aaron Lewis,robinsonrachel@example.net,+356 2371528997,"42809 Farmer Heights Apt. 621, Jamieborough, MT 00903",24-05-2025,Gold,MT,219,2163.21,2025-04-02 05:22:21,Electronics,Debit Card,Online
370,Aaron Lewis,robinsonrachel@example.net,+356 2371528997,"42809 Farmer Heights Apt. 621, Jamieborough, MT 00903",24-05-2025,Gold,MT,637,3956.12,2025-05-30 17:14:20,Beauty,Cash,Chicago
370,Aaron Lewis,robinsonrachel@example.net,+356 2371528997,"42809 Farmer Heights Apt. 621, Jamieborough, MT 00903",24-05-2025,Gold,MT,846,3109.27,2025-04-01 12:50:22,Beauty,Debit Card,Chicago
372,Jennifer Nelson,troy37@example.org,+49 8105267317,"66986 April Mountains, Lake Amy, DE 77179",08-10-2023,Gold,DE,100,2884.53,2025-01-04 09:03:45,Clothing,PayPal,New York
373,Kevin Middleton,xcole@example.org,+1 4939934858,"6135 Amanda Drive Apt. 544, Osborneburgh, CT 09279",30-04-2025,Silver,CT,77,4614.19,2025-03-17 15:41:11,Home,Debit Card,New York
375,Carrie Bennett,josephsmith@example.com,+216 7823478743,"86877 Smith Stravenue, Dawsontown, TN 16794",04-02-2025,Gold,TN,360,3910.71,2025-06-15 07:31:04,Clothing,Cash,Los Angeles
377,Fred Pierce,youngkevin@example.net,+1 4613098492,"Unit 2514 Box 2066, DPO AP 73812",17-12-2023,Silver,AP,38,4321.29,2025-04-28 07:17:42,Beauty,Debit Card,New York
378,Michael Singh,jennifer95@example.net,+241 xxx-xxx-xxxx,"97409 Joshua Rapids, Bakerport, GA 23426",25-10-2024,Silver,GA,845,3095.94,2025-03-21 02:06:24,Beauty,Debit Card,Chicago
378,Michael Singh,jennifer95@example.net,+241 xxx-xxx-xxxx,"97409 Joshua Rapids, Bakerport, GA 23426",25-10-2024,Silver,GA,932,4149.87,2025-06-05 17:32:30,Electronics,Credit Card,Online
379,Jessica Woodward,pearsonbrady@example.net,+1 4177958297,"88969 Pratt Heights, South Todd, OR 21155",24-12-2023,Bronze,OR,701,1854.24,2025-02-11 16:00:11,Sports,Debit Card,Miami
380,Katherine Weiss,joneskatherine@example.net,+212 1552307323,"191 Lori Spring Suite 339, Nicholasville, MA 26895",25-05-2024,Silver,MA,804,4654.56,2025-01-01 22:43:32,Sports,Cash,Miami
381,April Caldwell,spencer75@example.com,+1-664 7253746325,"24485 Samuel Port, Deannamouth, MS 78637",12-09-2024,Silver,MS,299,2532.5501263157894,2025-02-11 02:37:54,Sports,Credit Card,Chicago
381,April Caldwell,spencer75@example.com,+1-664 7253746325,"24485 Samuel Port, Deannamouth, MS 78637",12-09-2024,Silver,MS,634,1847.0,2025-03-16 21:40:22,Clothing,Debit Card,Chicago
383,Miranda Pham,aliciamorris@example.com,+1 xxx-xxx-xxxx,"8282 Mary Forest Apt. 281, Amymouth, WI 71635",13-07-2023,Silver,WI,69,3937.65,2025-03-27 18:47:08,Clothing,Debit Card,Chicago
383,Miranda Pham,aliciamorris@example.com,+1 xxx-xxx-xxxx,"8282 Mary Forest Apt. 281, Amymouth, WI 71635",13-07-2023,Silver,WI,188,3622.81,2025-06-08 13:53:01,Electronics,Cash,Miami
383,Miranda Pham,aliciamorris@example.com,+1 xxx-xxx-xxxx,"8282 Mary Forest Apt. 281, Amymouth, WI 71635",13-07-2023,Silver,WI,429,1377.09,2025-05-14 13:53:43,Sports,PayPal,Chicago
385,Katherine Brown,taylorcharles@example.com,+1 8983525442,"987 Caitlin Club, Harrisville, WV 42076",26-03-2025,Silver,WV,551,1711.89,2025-06-04 10:02:40,Home,Cash,Los Angeles
387,Melissa Lopez,michaelbennett@example.com,+1 1132104100,"4399 Lisa Overpass Suite 895, Lake Rachelborough, IA 69800",20-04-2024,Silver,IA,970,2243.19,2025-03-31 23:10:54,Sports,Debit Card,Chicago
389,Kiara Marshall,hayesjoshua@example.com,+680 2121015942,"7026 Bowers Ramp, Gloriamouth, PW 12476",12-04-2025,Silver,PW,433,3871.63,2025-02-07 06:06:25,Clothing,Cash,Los Angeles
389,Kiara Marshall,hayesjoshua@example.com,+680 2121015942,"7026 Bowers Ramp, Gloriamouth, PW 12476",12-04-2025,Silver,PW,460,1488.34,2025-05-19 07:32:40,Home,Credit Card,Chicago
390,Jennifer Church,jenniferchurch@example.com,+1 2889599415,"7024 Dustin Hollow, East Mariaburgh, TX 82934",29-06-2024,Bronze,TX,308,1060.95,2025-03-03 11:35:08,Electronics,Debit Card,Miami
391,Diana Williams,salazarmichael@example.net,+1 4366602635,"32302 Mcknight Ridges Suite 827, South Louistown, OK 14627",09-01-2025,Bronze,OK,162,3058.64,2025-05-04 16:40:28,Beauty,Cash,Los Angeles
393,Samantha Hardy,neilsmith@example.net,+1 1293125453,"PSC 3076, Box 7121, APO AA 12737",17-09-2024,Gold,AA,293,2532.5501263157894,2025-01-11 14:05:56,Clothing,Cash,Chicago
393,Samantha Hardy,neilsmith@example.net,+1 1293125453,"PSC 3076, Box 7121, APO AA 12737",17-09-2024,Gold,AA,395,3344.85,2025-03-27 17:39:59,Home,Cash,Chicago
393,Samantha Hardy,neilsmith@example.net,+1 1293125453,"PSC 3076, Box 7121, APO AA 12737",17-09-2024,Gold,AA,484,1334.54,2025-05-25 11:40:54,Electronics,Debit Card,New York
394,Michael Juarez,deborahschmitt@example.com,+1 xxx-xxx-xxxx,"065 Huffman Flat, East Michael, NH 86560",09-06-2024,Silver,NH,198,2731.16,2025-01-05 06:20:58,Beauty,Credit Card,Los Angeles
397,William Pittman,amber63@example.org,+507 5961179323,"61190 Monique Spur Suite 059, Port Susan, PA 27136",01-10-2024,Gold,PA,282,4770.81,2025-02-16 09:03:19,Electronics,Credit Card,Miami
397,William Pittman,amber63@example.org,+507 5961179323,"61190 Monique Spur Suite 059, Port Susan, PA 27136",01-10-2024,Gold,PA,320,1883.01,2025-04-29 14:52:22,Home,Debit Card,New York
397,William Pittman,amber63@example.org,+507 5961179323,"61190 Monique Spur Suite 059, Port Susan, PA 27136",01-10-2024,Gold,PA,812,4087.64,2025-02-24 03:30:43,Clothing,Credit Card,Miami
398,Christopher Baxter,amills@example.com,+241 1964886187,"5402 Bonnie Terrace, Lake Michaelfort, GA 92899",14-09-2024,Silver,GA,854,3447.83,2025-04-27 20:25:35,Clothing,Debit Card,Miami
401,Catherine Davis,sthompson@example.net,+212 3665197933,"27542 Norman Rue Apt. 487, East Jamesside, MA 14058",09-01-2025,Gold,MA,74,2041.88,2025-02-28 16:28:37,Clothing,Credit Card,Chicago
401,Catherine Davis,sthompson@example.net,+212 3665197933,"27542 Norman Rue Apt. 487, East Jamesside, MA 14058",09-01-2025,Gold,MA,525,3075.67,2025-05-16 16:42:59,Beauty,PayPal,New York
401,Catherine Davis,sthompson@example.net,+212 3665197933,"27542 Norman Rue Apt. 487, East Jamesside, MA 14058",09-01-2025,Gold,MA,898,2638.12,2025-06-06 11:56:51,Clothing,Debit Card,Los Angeles
402,William Adams,amymooney@example.com,+249 6987977086,"12320 John Isle Apt. 007, South Michael, SD 72530",10-03-2024,Bronze,SD,102,2067.0,2025-02-06 10:36:33,Electronics,Cash,Los Angeles
402,William Adams,amymooney@example.com,+249 6987977086,"12320 John Isle Apt. 007, South Michael, SD 72530",10-03-2024,Bronze,SD,227,2191.05,2025-01-28 01:30:31,Electronics,Credit Card,Chicago
403,Benjamin Lara,stephaniewilcox@example.com,+249 3449603759,"0737 Cindy Gateway, Lake Gavin, SD 56523",10-04-2024,Silver,SD,589,1669.56,2025-01-27 09:08:00,Electronics,Credit Card,Miami
403,Benjamin Lara,stephaniewilcox@example.com,+249 3449603759,"0737 Cindy Gateway, Lake Gavin, SD 56523",10-04-2024,Silver,SD,603,1085.48,2025-02-04 15:15:18,Clothing,Credit Card,New York
405,Michael Johnson,sanchezann@example.net,+971 xxx-xxx-xxxx,"Unit 0208 Box 6940, DPO AE 29408",02-08-2023,Silver,AE,786,1794.95,2025-02-06 12:15:30,Clothing,Credit Card,Chicago
407,Margaret Calderon,aaron22@example.org,+241 2224723366,"720 Willie Viaduct Suite 728, North Thomashaven, GA 84643",07-07-2024,Silver,GA,439,3691.93,2025-01-02 04:53:51,Electronics,PayPal,New York
407,Margaret Calderon,aaron22@example.org,+241 2224723366,"720 Willie Viaduct Suite 728, North Thomashaven, GA 84643",07-07-2024,Silver,GA,773,2734.59,2025-03-27 02:50:09,Sports,Cash,Chicago
408,Nicole Buchanan MD,hinesamanda@example.net,+1 5871527713,"67112 Smith Brooks Suite 841, New Brian, CA 13657",01-03-2024,Bronze,CA,125,1621.62,2025-02-07 15:10:12,Electronics,Credit Card,Chicago
409,Frank Gray,evanssharon@example.com,+355 8712039735,"77166 Mack Hollow Suite 339, South Cynthiaburgh, AL 90730",20-03-2025,Gold,AL,213,3379.98,2025-04-18 11:31:50,Home,Credit Card,Miami
409,Frank Gray,evanssharon@example.com,+355 8712039735,"77166 Mack Hollow Suite 339, South Cynthiaburgh, AL 90730",20-03-2025,Gold,AL,246,4655.97,2025-03-09 19:29:27,Clothing,Cash,Online
410,Rebecca Roberts,nhill@example.org,+1 7234854699,"6414 Michael Trace, South Christopher, HI 58174",20-10-2023,Silver,HI,314,4927.53,2025-04-13 22:58:08,Beauty,PayPal,New York
410,Rebecca Roberts,nhill@example.org,+1 7234854699,"6414 Michael Trace, South Christopher, HI 58174",20-10-2023,Silver,HI,772,3895.36,2025-01-25 13:45:04,Sports,Debit Card,Online
411,Nathan Howard MD,jeffreyroberson@example.com,+972 7775527341,"538 Franklin Trail Suite 020, Russellburgh, IL 76341",17-06-2024,Bronze,IL,359,2194.22,2025-02-15 20:19:17,Electronics,Cash,Miami
412,Nathan Herman,ryanreynolds@example.org,+216 3763729228,"489 Ochoa Ports Suite 029, Kelseyport, TN 10456",29-11-2023,Gold,TN,602,4867.64,2025-04-28 08:46:49,Home,Cash,Miami
414,Stephen Jensen,bdonovan@example.net,+1-284 5255339260,"459 Williams Coves Suite 877, Andersonhaven, VI 55632",28-02-2024,Bronze,VI,317,2761.36,2025-01-03 03:13:23,Home,Cash,Los Angeles
415,Jacqueline White,ydavidson@example.org,+49 7389804015,"2403 Shane Courts, New Alexandratown, DE 46461",16-06-2024,Bronze,DE,370,3583.85,2025-03-28 06:06:40,Beauty,Cash,Chicago
418,Nichole Tran,gcook@example.com,+1 8824596268,"05483 Howard Meadows Apt. 870, Port Sethfort, OK 09782",05-06-2024,Bronze,OK,271,1220.98,2025-04-28 17:46:54,Clothing,PayPal,Los Angeles
418,Nichole Tran,gcook@example.com,+1 8824596268,"05483 Howard Meadows Apt. 870, Port Sethfort, OK 09782",05-06-2024,Bronze,OK,466,1613.21,2025-03-17 10:27:59,Clothing,Cash,Los Angeles
418,Nichole Tran,gcook@example.com,+1 8824596268,"05483 Howard Meadows Apt. 870, Port Sethfort, OK 09782",05-06-2024,Bronze,OK,899,4549.18,2025-01-04 04:51:42,Home,Debit Card,Miami
420,Elizabeth Stewart,latoya75@example.com,+1 9012992716,"394 Nguyen Crossroad, Acostafurt, NM 62339",26-11-2024,Silver,NM,283,1030.65,2025-06-08 18:22:26,Sports,Debit Card,New York
420,Elizabeth Stewart,latoya75@example.com,+1 9012992716,"394 Nguyen Crossroad, Acostafurt, NM 62339",26-11-2024,Silver,NM,888,3424.18,2025-02-14 05:41:50,Sports,Debit Card,Chicago
421,Michelle Mcdaniel,andrewrodriguez@example.com,+1-345 xxx-xxx-xxxx,"42824 Jenkins Knoll, Floydstad, KY 47073",04-03-2024,Bronze,KY,706,2761.59,2025-03-01 09:21:13,Beauty,Cash,Chicago
422,James Manning,ukelly@example.net,+241 1393849584,"7792 Donald Walks Apt. 013, Deborahview, GA 29631",09-03-2025,Silver,GA,225,4873.25,2025-05-09 10:29:36,Electronics,Debit Card,New York
422,James Manning,ukelly@example.net,+241 1393849584,"7792 Donald Walks Apt. 013, Deborahview, GA 29631",09-03-2025,Silver,GA,735,3497.63,2025-01-05 21:15:55,Clothing,PayPal,Chicago
425,Amy Taylor,dana35@example.com,+373 8137768002,"118 Shaw Way, Whitakerside, MD 54767",01-11-2024,Bronze,MD,437,2158.6,2025-04-15 06:12:19,Electronics,Debit Card,Online
426,Brad Sanford,francisco57@example.net,+356 1118905362,"5879 Theresa Isle, Timothyborough, MT 92552",13-06-2024,Silver,MT,345,1292.85,2025-04-23 16:28:58,Electronics,PayPal,Miami
426,Brad Sanford,francisco57@example.net,+356 1118905362,"5879 Theresa Isle, Timothyborough, MT 92552",13-06-2024,Silver,MT,558,1041.41,2025-03-19 11:01:32,Home,Credit Card,Los Angeles
427,Tiffany Simmons,merrittchristina@example.com,+57 3732156682,"005 Katie Overpass Apt. 105, South Elizabethstad, CO 70731",29-01-2025,Gold,CO,431,4397.73,2025-05-16 23:54:16,Home,Debit Card,Miami
427,Tiffany Simmons,merrittchristina@example.com,+57 3732156682,"005 Katie Overpass Apt. 105, South Elizabethstad, CO 70731",29-01-2025,Gold,CO,745,3196.15,2025-02-24 05:43:27,Clothing,Credit Card,New York
429,Katherine Brooks,francisco57@example.net,+680 xxx-xxx-xxxx,"271 Bullock Squares Apt. 689, Smithport, PW 03347",19-12-2023,Gold,PW,624,1064.15,2025-03-08 02:43:01,Home,Credit Card,Chicago
429,Katherine Brooks,francisco57@example.net,+680 xxx-xxx-xxxx,"271 Bullock Squares Apt. 689, Smithport, PW 03347",19-12-2023,Gold,PW,711,2486.3,2025-03-29 04:01:02,Beauty,Credit Card,Online
430,David Moreno,wgreen@example.org,+972 6562776176,"05828 Smith Bridge, Casechester, IL 07576",30-07-2023,Bronze,IL,663,2145.28,2025-01-12 18:37:53,Electronics,PayPal,New York
431,Eric Kirby,sethmoore@example.com,+1 3919405515,"PSC 8600, Box 0198, APO AP 19139",01-03-2025,Gold,AP,977,4032.94,2025-05-21 01:12:57,Beauty,Debit Card,Online
432,Joel Parrish,katherine70@example.org,+1 5374048228,"2594 Hicks Manor, Lawrencemouth, WV 14175",15-08-2024,Silver,WV,392,4192.08,2025-05-19 12:09:10,Clothing,Credit Card,Los Angeles
433,Martha Brown,brookschad@example.com,+1 xxx-xxx-xxxx,"967 Trujillo Circle, West Bradleyville, OK 57763",07-06-2025,Bronze,OK,31,1330.01,2025-01-27 02:30:14,Clothing,PayPal,Los Angeles
434,Diana Molina,mthompson@example.com,+1 4914673532,"Unit 1437 Box 8840, DPO AA 21079",28-07-2024,Silver,AA,64,1654.41,2025-04-20 01:34:10,Clothing,Credit Card,Online
436,Daniel Nguyen,jenniferowens@example.org,+1 1313768888,"5014 Lori Hollow Suite 764, North Patriciaview, ND 94838",13-01-2024,Gold,ND,61,3811.29,2025-05-02 19:08:54,Home,PayPal,Los Angeles
438,Bonnie Martin,suttonjoseph@example.net,+54 xxx-xxx-xxxx,"613 Mcdaniel Viaduct Suite 956, Tammyberg, AR 05987",01-09-2023,Gold,AR,184,1825.56,2025-02-17 20:45:29,Electronics,PayPal,Online
439,William Barber,angela80@example.org,+1 9257429354,"5210 Tammy Streets Apt. 886, New Emmafurt, UT 98871",08-11-2024,Silver,UT,325,2407.88,2025-06-09 06:34:15,Beauty,Debit Card,Los Angeles
440,Nicole Evans,lopezdiane@example.com,+853 2096041762,"63249 Michele Rue Suite 199, South Jenniferburgh, MO 27623",20-06-2023,Gold,MO,236,3682.17,2025-05-21 00:11:58,Clothing,PayPal,New York
441,Stephanie Frank,stephaniefrank@example.com,+1 9005123038,"Unit 8568 Box 7099, DPO AA 48495",09-03-2025,Bronze,AA,908,2532.5501263157894,2025-05-12 15:19:20,Beauty,Cash,New York
443,Jennifer Chang,collinsgloria@example.net,+692 4983251786,"97694 Yates Summit, East Ralph, MH 32052",07-04-2025,Bronze,MH,994,4232.53,2025-02-28 04:00:04,Electronics,Debit Card,Chicago
445,Mallory Mann,charles11@example.net,+1 8995804497,"14758 Bautista Fords Apt. 251, Sandrachester, NJ 03284",23-10-2024,Gold,NJ,384,4974.03,2025-03-20 13:26:03,Home,PayPal,Online
446,Michael Hamilton,zmoon@example.org,+1 6881574896,"USNV Pruitt, FPO AA 39974",07-07-2023,Silver,AA,628,1550.58,2025-02-12 03:18:44,Clothing,Debit Card,New York
447,David Liu,sroberts@example.com,+692 5003195886,"6050 Gordon Trail, Port Amyport, MH 10703",20-11-2024,Silver,MH,989,2532.5501263157894,2025-01-22 14:27:07,Beauty,Cash,Chicago
450,Melissa Curry,heather21@example.net,+49 xxx-xxx-xxxx,"7069 Robert Locks, Julieport, DE 10381",28-01-2024,Gold,DE,909,4579.04,2025-01-09 22:51:06,Clothing,Credit Card,Miami
451,Madison Hill,bwoodard@example.org,+1 1123431773,"65847 Melissa River Suite 539, Taylorchester, WI 52986",01-09-2023,Silver,WI,684,4278.58,2025-03-24 08:32:05,Home,Debit Card,Chicago
452,Justin Ramirez,vsellers@example.org,+1 2523136093,"84369 Garcia Glens Suite 446, Port Christina, ND 84431",04-11-2024,Silver,ND,479,4541.67,2025-04-30 09:35:20,Electronics,Debit Card,Online
452,Justin Ramirez,vsellers@example.org,+1 2523136093,"84369 Garcia Glens Suite 446, Port Christina, ND 84431",04-11-2024,Silver,ND,567,4124.38,2025-02-28 01:25:02,Sports,PayPal,New York
456,Beth Santos,frogers@example.org,+856 8092859899,"380 Julie Common Suite 951, Alishamouth, LA 68363",10-07-2023,Bronze,LA,615,3742.1,2025-03-04 02:42:25,Electronics,PayPal,Miami
457,Dylan Leon,steve56@example.net,+976 2655338198,"932 Ashlee Garden, Thompsonmouth, MN 54215",22-05-2024,Gold,MN,257,2257.2,2025-05-08 23:30:08,Home,Credit Card,New York
458,Ian Reed,pattersonryan@example.net,+692 2649224226,"634 Stephen Street, North Jill, MH 33206",02-10-2024,Silver,MH,420,3139.12,2025-06-16 11:49:10,Sports,Credit Card,New York
459,Joe Nixon,crussell@example.com,+971 9778081410,"PSC 3428, Box 2194, APO AE 97815",02-02-2025,Silver,AE,543,3335.68,2025-04-18 22:53:53,Beauty,Debit Card,Miami
462,Curtis Henderson,rebecca83@example.org,+1-671 8955626971,"2355 Bradley Crossing, Yeseniastad, GU 35506",27-12-2024,Gold,GU,489,3433.6,2025-03-04 13:25:43,Beauty,Debit Card,New York
463,Jessica Jones,ajenkins@example.net,+976 5332552917,"621 Ronald Trail, Calvinbury, MN 55461",25-05-2025,Silver,MN,412,3639.71,2025-05-15 22:57:43,Beauty,Cash,Miami
464,Ashley Kelly,troy37@example.org,+91 3362116026,"595 Tammy Road Suite 821, Myersfurt, IN 76641",30-01-2025,Silver,IN,123,1249.01,2025-04-01 01:16:55,Beauty,Credit Card,Los Angeles
467,Alison Torres,donnaclark@example.net,+1-345 3002263442,"2019 Stokes Curve Apt. 471, East Stacytown, KY 83654",13-02-2024,Gold,KY,323,4684.65,2025-04-30 13:40:32,Home,Debit Card,New York
469,Kristine Hess,sheilajohnson@example.org,+853 1635052954,"9459 Jones Light Apt. 313, Austinberg, MO 01426",27-01-2025,Gold,MO,389,2525.02,2025-02-27 20:08:37,Beauty,Credit Card,Miami
472,Cynthia Collins,merrittdonna@example.com,+1-345 5746508622,"95486 Charles Turnpike Suite 060, Matthewmouth, KY 37665",25-04-2025,Gold,KY,193,3107.41,2025-05-21 14:29:52,Beauty,Credit Card,Online
473,Samantha Maldonado,emily51@example.org,+1 1823395356,"7179 Catherine Highway Apt. 233, North Candaceburgh, IA 01788",17-10-2024,Bronze,IA,253,3009.18,2025-02-27 05:23:45,Home,Credit Card,Los Angeles
473,Samantha Maldonado,emily51@example.org,+1 1823395356,"7179 Catherine Highway Apt. 233, North Candaceburgh, IA 01788",17-10-2024,Bronze,IA,960,2571.55,2025-02-10 23:20:50,Electronics,Cash,Los Angeles
474,Connor Mcintyre,jgarcia@example.org,+1-787 or +1-939 5993226350,"15813 Romero Rapid, Jonesville, PR 59375",20-01-2025,Bronze,PR,250,4304.02,2025-06-15 22:46:14,Electronics,PayPal,Chicago
476,Valerie Jackson,patriciabates@example.org,+692 8665299992,"59380 Reed Parkways Suite 595, North Brett, MH 02556",03-09-2024,Bronze,MH,729,4948.7,2025-04-01 11:53:32,Beauty,PayPal,Los Angeles
477,Sean Yoder,julie46@example.org,+1 8969272317,"0038 Lamb Unions Suite 243, Stephaniemouth, IA 82717",10-04-2024,Silver,IA,577,3909.54,2025-05-07 18:14:07,Sports,Debit Card,Miami
478,Eric Bailey,scottdavis@example.net,+1-664 1476762725,"733 Thomas Glen, New Alexis, MS 23021",25-11-2024,Gold,MS,916,1645.06,2025-01-15 07:38:28,Electronics,PayPal,New York
479,Bonnie Bray,chad51@example.net,+216 4871819308,"6353 Guzman Overpass Apt. 058, West Anita, TN 01338",12-02-2024,Silver,TN,169,3165.42,2025-05-27 04:51:00,Clothing,PayPal,Miami
481,Stephanie King,melindamoss@example.org,+62 4369569016,"7082 Diaz Shoals Suite 994, Nathanview, ID 10449",13-11-2024,Bronze,ID,403,1276.51,2025-05-18 08:41:38,Electronics,Cash,Miami
481,Stephanie King,melindamoss@example.org,+62 4369569016,"7082 Diaz Shoals Suite 994, Nathanview, ID 10449",13-11-2024,Bronze,ID,941,2384.11,2025-01-07 06:28:12,Electronics,PayPal,Chicago
